composition,oxide_SIO2,oxide_AL2O3,oxide_B2O3,oxide_CAO,oxide_K2O,oxide_NA2O,oxide_PBO,oxide_Li2O,oxide_MgO,oxide_SRO,oxide_BAO,oxide_ZNO,oxide_P2O5,oxide_GEO2,oxide_ZRO2,oxide_TIO2,oxide_TEO2,oxide_Bi2O3,oxide_WO3,oxide_RO,oxide_FemOn,oxide_R2O3,oxide_R2O5,oxide_RO2,ND300_pred,NUD300_pred,DENSITY_pred,TG_pred,PbO,glass_family,pareto_rank,distance_to_training,feasible,anomaly_oxide
B2O3=0.76; BAO=19.20; R2O3=60.58; SIO2=18.42,18.416874073234464,0.06847622363020427,0.7630942074988291,0.027745844577481263,0.0010393173525362308,0.002561860991381511,0.0,0.013498262405467249,0.0012914607486877777,0.010472346322840928,19.202142385611083,0.026590916423512197,0.02773085167331695,0.06533374956517889,0.1083334067611023,0.39098758684329826,0.08250635982562628,0.0025349394465306787,0.13221852996698916,0.030865094513297317,0.0003520894435641569,60.577096927295024,0.046617910973062116,0.001635654896517671,1.8768317699432373,48.15068435668945,690.7697224346533,624.5458984375,0.0,uncertain,40,1.310139953339666,True,False
BAO=17.11; R2O3=63.96; RO2=4.30; SIO2=5.21; SRO=3.04; TEO2=0.61; ZRO2=5.20,5.209524226176832,0.06606964578251695,0.1272596875219745,0.024947643844579755,0.004259240892654763,0.006208502925829268,0.0,0.016542287494119904,0.020831585089043654,3.0362098659882193,17.107431947220977,0.00480511754154269,0.005356892623164745,0.07527501260836186,5.197637291613703,0.0447317211370195,0.6061948131060793,8.786007096423674e-05,0.021565224650073364,0.11805931026111502,4.6459081839476646e-05,63.95970664761808,0.04622482546924467,4.301024191282076,1.8739417791366577,54.03160095214844,146.35452294146936,556.3012084960938,0.0,uncertain,41,2.2532606123928205,True,False
R2O3=63.67; SIO2=35.07,35.072758843829114,0.05541820311452344,0.21943911869930313,0.12166002886197112,0.0043253459218552,0.0007499028440861132,0.0,0.1603747815008325,0.04647519723044232,0.11461661388509341,0.31225685190870894,0.000760876222788804,0.010384314884402546,0.010115396871187175,0.007598743865748998,0.061820110949654665,0.02075303130393323,0.00027911249980559923,0.016694632789444233,0.06241254188043794,0.0009439598321619489,63.6667496111557,0.015465693772468765,0.01794708617633374,1.8732887506484985,39.51678466796875,6.079834266050746,667.8233642578125,0.0,uncertain,42,0.084576821824443,True,False
B2O3=0.75; BAO=18.10; R2O3=60.27; SIO2=20.22,20.216445762707004,0.06837024435094832,0.7471390132894197,0.17933375734433113,0.0010998905855860118,0.02880053977703803,0.0,0.001153939562469244,0.004842994985026526,0.004851628142142097,18.1039763472919,0.004021530524415534,0.01886973206557109,0.00891620363333665,0.006200048820451463,0.19644335507384347,0.080074704268583,0.0002580562985443357,0.0028136991811087055,0.03231471707531608,5.9938328975224314e-05,60.27221127703226,0.005666929325205093,0.01613569033651927,1.8711169958114624,48.674007415771484,647.4310920063401,636.4242553710938,0.0,uncertain,43,1.3205566021633035,True,False
B2O3=0.70; BAO=19.48; R2O3=59.17; RO2=0.68; SIO2=19.34,19.341871377790888,0.06141193310072696,0.6968674526660773,0.0007653917738281876,0.00036601285670966673,0.007593730172249035,0.0,0.011248867487269285,0.005497769828885361,0.005662825858521036,19.478800600985082,0.02444862908708908,0.004980384417628739,4.578311452535196e-05,0.041201328978333354,0.21420581005513617,0.08337323644891051,0.00045361297126701077,0.005028743872505815,0.10947205262043169,0.00021823444516862815,59.167410607767735,0.05786124169694307,0.6812143720041012,1.8706955909729004,50.142730712890625,410.9907778088765,616.3391723632812,0.0,uncertain,44,1.2986584650158384,True,False
BAO=18.50; R2O3=58.55; SIO2=16.98; ZRO2=4.76,16.980905900946045,0.14173108431763493,0.007643777195819911,0.1660585643480445,0.0018647329523896292,0.007842982194152344,0.0,0.03685619553449214,0.0014037292208133043,0.0004154965694293024,18.500464088691647,0.002226283109354529,0.004666440341907414,0.2611696076083051,4.755723499542587,0.2911827290525706,0.0001592709376756032,0.0002299281590353055,0.10858925158976482,0.1539114123959414,0.00015724748753573407,58.54943332166048,0.0003440762404248192,0.027020379903952795,1.868401050567627,41.272796630859375,236.0485678239864,655.0928344726562,0.0,uncertain,45,1.971341508223199,True,False
B2O3=0.68; BAO=19.00; R2O3=58.34; R2O5=3.45; SIO2=17.60,17.604586987360328,0.058899855447978586,0.6822358546040443,0.26240202631739346,0.005155705391299851,0.0008773194026868628,0.0,0.0036856096349069147,5.2298997086286915e-05,0.10411412315711172,18.99583387744391,0.005269431979880381,0.01616152307044711,0.06420097987400439,0.010789855591259313,0.20022556027857646,0.07514824130434744,0.0012423507876932176,0.0006431479920298472,0.11652924529337225,0.0011385794918814527,58.34083714837668,3.448162805936032,0.001807472267050376,1.866873025894165,46.05796813964844,248.18536686406802,652.2528076171875,0.0,uncertain,46,1.3360560023156942,True,False
BAO=18.27; R2O3=57.60; RO=1.50; SIO2=16.71; ZRO2=4.92,16.705608923184116,0.06748784820548466,0.007519855140484951,0.16214921838710172,0.0018345016237950019,0.0077158305976894916,0.0,0.004546470597449015,0.0013809717534355199,0.00040876047710881175,18.269498995494025,0.0021901902757199237,0.005250390442497857,0.24631653463815234,4.915423987824032,0.28646203124338143,0.07844561847844439,0.00022620052944628238,0.1068287864558978,1.5031155027353225,0.0001546981678273649,57.600221180850696,0.0003384980251245764,0.026875004872757836,1.8646849393844604,44.41303634643555,159.90800365387412,646.5413818359375,0.0,uncertain,47,1.9582205652628422,True,False
BAO=19.21; CAO=0.53; R2O3=60.40; R2O5=0.67; SIO2=18.42,18.418419629105266,0.06332655779033396,0.06947458401656703,0.5328778113229038,0.004581540984850188,0.0013585061797830066,0.0,0.004767474553870893,0.0015523191775983925,0.03922759490566274,19.208554637064466,6.718800050185173e-05,0.019535497304346172,0.22217642876872468,0.0272567669134521,0.05700866657661428,0.0820609026651636,0.0010896742916679505,0.12164725886944852,0.05669978204098822,0.0003487347902389896,60.39941195291449,0.6674731419268732,0.0010833498361778376,1.8639332056045532,47.64312744140625,693.0857023431009,635.6475219726562,0.0,uncertain,48,1.3104242473687997,True,False
B2O3=0.63; BAO=19.65; R2O3=57.23; R2O5=3.55; SIO2=18.21,18.21099710329869,0.003056975043498886,0.6314321273056797,0.16602468666700218,0.00650134980412081,0.034272927818931244,0.0,0.0037974248515574445,0.002584619110750297,0.11081957080292931,19.650167082320415,0.0351668003070891,0.017060704895308178,0.001513027501609552,0.011771762667388195,0.17671132754655094,0.003694198526583337,0.0009477888753631978,0.0013982328502107112,0.11177890488080335,0.0018817021089358645,57.226060418496935,3.5483433180880564,0.04401794623157843,1.859944462776184,44.18301010131836,316.4076356631931,649.974365234375,0.0,uncertain,49,1.3300229459553004,True,False
B2O3=0.70; BAO=21.77; R2O3=57.34; RO2=0.80; SIO2=18.51,18.511412333984204,0.0531947344647548,0.7004245670612762,0.17263573040723448,0.005558841997033071,0.002347463964454297,0.0,0.0013918810779816766,0.009058748488616788,0.001793447016607281,21.77085273073227,0.0047113719887158425,0.005991330919736245,0.016240045514804933,0.05646509307996666,0.16874635324517728,0.08802106234649955,0.0032395244331097166,0.20111847439384942,0.05767517198972587,6.525989144015813e-05,57.34324290418965,0.02610761119975073,0.7997053176131447,1.8588180541992188,49.911102294921875,265.5073718528801,632.0031127929688,0.0,uncertain,50,1.3245619214049524,True,False
BAO=19.76; R2O3=59.00; RO2=0.69; SIO2=19.64,19.63956021582309,0.09141312637512157,0.022979661474456268,0.0031556794944524727,0.0021279082116112988,0.0077020357309645305,0.0,0.060737899106956324,0.0004460680824572805,0.045194923850424194,19.756616948727736,0.03529817014872391,0.012815204086079555,0.03519339707209831,0.17866177065400643,0.20009333117989173,0.0845623470376061,3.763393397356816e-05,2.78384335542458e-06,0.11103339751336941,0.0006657531113047532,59.00308412611679,0.01768742804344604,0.6909301903820775,1.858256459236145,46.242923736572266,423.8210865329679,617.515625,0.0,uncertain,51,1.2978954420391222,True,False
BAO=19.64; R2O3=60.08; SIO2=19.35,19.347407928049666,0.1253277257277776,0.022670380524370436,0.10544332904104917,0.0003700495898133319,0.0075983748075381516,0.0,0.007653267261614317,0.0014036935856843631,0.005112644546501604,19.64320373953226,0.03294696431473299,0.0055281768085863854,0.000310185077530666,0.0412265293926476,0.0570194505042359,0.08342423092295617,0.00044450565038222625,2.7463758879941786e-06,0.1095390101955943,0.0004775203512672209,60.0758324555017,0.057535114804983294,0.2695219774332305,1.8569782972335815,46.27618408203125,961.9413717390902,622.8613891601562,0.0,uncertain,52,1.297175654628196,True,False
BAO=16.95; CAO=1.19; R2O3=59.90; RO2=4.01; SIO2=16.84,16.837211635645666,0.06491365923854325,0.07817982077934858,1.1944693983012984,0.0037474293335762053,0.027062950187090717,0.0,0.028337467389311824,0.005005646998822239,0.008378748886999753,16.95418127123122,0.02631366383028544,0.019609853849414507,0.06482430578967192,0.014242386811445226,0.007586361972948996,0.3136627602366359,0.17925475704748872,0.006781838762084141,0.1174249210660218,6.683691539037085e-06,59.89855226240437,0.13694316651973365,4.01330901002648,1.855394721031189,52.318416595458984,191.2862730991047,593.7527465820312,0.0,uncertain,53,1.3845317670011448,True,False
BAO=18.48; R2O3=58.49; SIO2=16.96; ZRO2=4.75,16.963168880868604,0.14192335058761207,0.0060322635203387005,0.16947016984448807,0.0018602682519625986,0.005685369269001363,0.0,0.036817698231463275,0.0014022629872967834,0.05454915443111316,18.481139848577648,0.002223957695831892,0.0045606137769474845,0.260896808818842,4.750756016436198,0.2908785807378967,0.0004905700851447741,0.00023346105557341883,0.10847582715016912,0.20353483887607932,0.0002873464021431809,58.488276839173224,0.00034371684339263583,0.026992156379032982,1.850917100906372,41.84256362915039,236.0177624304523,654.780029296875,0.0,uncertain,54,1.9686046196676459,True,False
B2O3=0.73; BAO=17.92; R2O3=57.75; SIO2=17.86; ZRO2=4.74,17.855588045257452,0.06389804418571608,0.7283785013292899,0.06966754531326798,0.0019389225420715916,0.002231048136482456,0.0,0.0044242136162180945,0.3270801368771452,0.03778276455829898,17.920473591578126,0.004310512043629953,0.013248505435430378,0.05856534186429078,4.740111822771491,0.205946159293547,0.077380344018598,0.00030999488380025923,0.05866252257648815,0.022155728161799712,0.0017851414032877277,57.74788960974803,0.05112407867043269,0.007047425735114186,1.8489574193954468,48.68881607055664,199.15131527301995,652.5817260742188,0.0,uncertain,55,1.9805768079275958,True,False
BAO=19.63; R2O3=59.36; R2O5=0.66; RO=1.73; SIO2=18.38,18.377179342209857,0.062251012015212236,0.00489214043647774,0.004198282187129028,0.005784897103094457,0.0008954532246480973,0.0,0.0030403135279309266,0.001534753836678525,0.00961269431009648,19.632959520031523,6.525002248756842e-05,0.017644403486408885,0.001534230835200229,0.013043242262363228,0.003566170601301055,0.08165166180184064,0.0009907829786402907,0.022824130056155998,1.7304519885943375,0.00034275789784276586,59.36423910483024,0.6560334598007157,0.005264407949816639,1.8454174995422363,46.74510192871094,432.4277084087919,625.789306640625,0.0,uncertain,56,1.1968935135182694,True,False
B2O3=0.76; BAO=19.07; R2O3=60.16; R2O5=0.65; SIO2=18.31,18.3081454921896,0.0680063170604413,0.7578576018210944,0.055905448846247534,0.0010411469893042535,0.02685881239922861,0.0,0.013405632849565228,0.001415763553351244,0.01040048160722064,19.070370912504583,0.0264084407310601,0.027540553366903545,0.0648854076952516,0.10758998697445112,0.39738728309975224,0.08147662949417996,0.0025175438508519676,0.13131120253883813,0.03206664830141143,0.0003496732889647376,60.16139678622084,0.65203780412703,0.0016244304898405545,1.8433057069778442,51.320838928222656,664.9607892338934,626.2874755859375,0.0,uncertain,57,1.3126384681802437,True,False
B2O3=0.75; BAO=19.11; R2O3=60.09; SIO2=19.11,19.112095300252115,0.06312733111944577,0.7483387280697179,0.04905433773409738,0.005866332178338344,0.0012406640251933596,0.0,0.004785144865449948,0.0014710609781359016,0.011133457005375378,19.112860157173877,0.0018216977590346235,0.01941823899527104,0.001606239446136967,0.01322685441589516,0.0037387717709605585,0.08177826562955985,0.001082256668214121,0.12571651727323968,0.11585408382170038,0.00034758296468558514,60.088646206623594,0.4358035718489542,0.0009871993809931674,1.8421801328659058,50.32563400268555,878.4246821704685,632.8358764648438,0.0,uncertain,58,1.3016460723402956,True,False
B2O3=0.71; BAO=19.74; R2O3=60.03; R2O5=0.66; SIO2=18.31,18.30509915319607,0.06294684148826749,0.7123757125445385,0.04562385289452125,0.005849559536244,0.0013501478857535166,0.0,0.004738142369231343,0.0015433437751109598,0.03898624468056209,19.738060430163078,0.0018291423741187147,0.019362719607198754,0.011036867411027846,0.013189037038970786,0.00360977675507881,0.08155601784166551,0.0010791623491066555,0.1208988165195766,0.13827448365386685,0.0003465891776841791,60.02780080250266,0.6633664717769417,0.0010766844587196207,1.8421196937561035,51.74150085449219,760.7924688926786,629.12890625,0.0,uncertain,59,1.3006804251720745,True,False
B2O3=0.77; BAO=19.58; R2O3=59.09; SIO2=19.58,19.578137814366396,0.06466667150269738,0.766586735771631,0.05025051253998108,0.006009380868399358,0.0012709172325151457,0.0,0.0049018291383389565,0.0015069323436714653,0.03809445793851316,19.57892132208689,0.0018661192936826668,0.019891746728403194,0.002092955309069792,0.013549387157018844,0.003828343785804664,0.08377240326413951,0.0011086471612839627,0.12878207554172214,0.1186791497104185,0.00035605866743719446,59.08828476092578,0.44643050673462276,0.0010112719316069168,1.8417155742645264,50.3301887512207,450.2978729844209,635.08349609375,0.0,uncertain,60,1.2974998992366886,True,False
B2O3=0.73; BAO=20.79; R2O3=58.41; SIO2=18.97,18.9669929725214,0.2502770436861063,0.7268280664302732,0.02576907163001002,0.0056095856705852395,0.004269838865554584,0.0,0.018341809230811166,7.190899291541562e-05,0.025895813495234423,20.786567473857353,0.03605675318637953,0.017535917809123964,0.008034855117245348,0.013300593978483514,0.18733399444076762,0.08729247173533233,0.0011467507715828267,0.28764031430705667,0.11785052282834987,0.0012705755380090652,58.41415297565885,0.005740853941335861,0.01201983630723412,1.8379595279693604,47.20711135864258,398.5079025657987,645.463623046875,0.0,uncertain,61,1.3046856702629719,True,False
B2O3=0.63; BAO=14.81; R2O3=59.15; RO=3.60; RO2=2.31; SIO2=18.74,18.737613536484616,0.061622650374164374,0.6265065594038735,0.008884333731438737,0.00664453450672224,0.048007592360771026,0.0,0.0028602202356419705,0.017965626649470337,0.4577615513987358,14.813048341875906,6.331290566073828e-05,0.03604483715681685,0.0015802133702478849,0.05486938730549163,0.03191259907842218,0.007425256700426318,0.00016778156859687462,0.022655894839454398,3.60208461507344,4.0048007334769904e-05,59.15053114737212,0.004307671055068972,2.30740228854558,1.8345625400543213,48.84822463989258,174.04885506451978,601.5565185546875,0.0,uncertain,62,1.2531623826787208,True,False
B2O3=0.64; BAO=19.06; R2O3=60.04; R2O5=0.66; SIO2=19.06,19.06287253635553,0.06296474812337456,0.6388444734395896,0.16893151779210738,0.005851223574115895,0.0009057200023102106,0.0,0.004758650400624128,0.0014672722942649446,0.009722908213513274,19.063635423405806,0.0018170060181618838,0.01936822776529674,0.010124925684953353,0.013192788955160488,0.0036070583659111063,0.08156593456861883,0.0010794693409421447,0.02397083430283307,0.11555570428116226,0.0003466877727175456,60.04487705128394,0.663555181187478,0.0009846568715882026,1.8300817012786865,52.028404235839844,865.0770122476242,634.842529296875,0.0,uncertain,63,1.3026283251382744,True,False
BAO=20.34; R2O3=59.76; RO2=4.49; SIO2=5.43; SRO=3.11; TEO2=0.63; ZRO2=5.46,5.432984768265459,0.06678686496485353,0.1318491473445531,0.026017763451535697,0.0044419393959031425,0.0064748142757973595,0.0,0.017251862566685556,0.021725147935564727,3.1054227408421244,20.341752682655777,0.0021760577588846954,0.01169992469100428,0.07850390538107815,5.4552103027980765,0.17874472730969931,0.6321973069360024,9.162879498455328e-05,0.025662752739900624,0.03173388049458787,4.845192632239948e-05,59.75903447725337,0.1846738791306168,4.485514973087218,1.829783320426941,54.416282653808594,144.509604742929,566.2243041992188,0.0,uncertain,64,2.500296507343713,True,False
B2O3=0.64; BAO=19.04; R2O3=59.96; R2O5=0.66; SIO2=19.04,19.03912393780761,0.06288630640253728,0.6380485985836182,0.18129609290087814,0.006248150486300611,0.0014842694481685486,0.0,0.004447043439777535,0.0014108585813342176,0.00971079537776721,19.03988587445032,0.007023184332699899,0.019344098754052214,0.13648263578129097,0.013176353328891359,0.003602564678986033,0.08146294326715842,0.00028012086106916586,0.024649187830477672,0.11541174454866851,0.0003362468276780451,59.95596217278988,0.6567433893384995,0.0009834301823415425,1.8288823366165161,52.028404235839844,442.9156207758387,639.7029418945312,0.0,uncertain,65,1.3030340091620034,True,False
B2O3=0.64; BAO=19.11; R2O3=60.18; SIO2=19.11,19.1066025841437,0.06310918865504961,0.6403099765687451,0.16931904508275508,0.005864646225189459,0.0009077977153572966,0.0,0.0047695666992580085,0.0014706382029140263,0.009745212472223813,19.10736722124959,0.0018211742126380346,0.019412658295067806,0.010148152167909173,0.013223053087198724,0.0036153329234005493,0.08175304604459233,0.0010819456333149354,0.024025823168104348,0.11582078796468231,0.00034748307116165984,60.182619426567605,0.43567832418449914,0.00098691566506056,1.8287160396575928,50.65139389038086,878.4178041402085,634.112060546875,0.0,uncertain,66,1.3015661823111448,True,False
B2O3=0.95; BAO=18.56; R2O3=61.30; R2O5=0.62; RO=1.64; SIO2=16.19,16.192353818103268,0.06069880276435432,0.9451153497584923,0.1884278640660856,0.005199232333778737,0.026615982014103583,0.0,0.002853837940833867,0.0073975798051062105,0.08557070492034619,18.564597649478028,0.006768379607083451,0.04935770235538133,0.03505886674048491,0.006783954836221975,0.08717251492123779,0.08135154558761208,0.00025920018486630473,0.08444048811341096,1.6449343109162275,7.539801091236204e-05,61.29516141541514,0.6238697495354596,0.005935652591576561,1.8282101154327393,48.351314544677734,402.5381709080425,608.8915405273438,0.0,uncertain,67,1.239569646681243,True,False
BAO=19.46; R2O3=58.58; R2O5=1.32; RO=1.71; SIO2=18.13,18.134152120668276,0.06124907995459578,0.004827444800900107,0.004142762412511495,0.0056806364189496885,0.12400280913901261,0.0,0.0030001071972667187,0.0016570659868113743,0.009485572168759723,19.46084334406036,0.03642272897558759,0.017411066787930276,0.0007095336813019691,0.414801780356783,0.003519010124895036,0.08057186733869491,0.0009592394182238137,0.01984285286199802,1.7075677945094896,0.0003382251293464149,58.579182496309265,1.3244376724003395,0.005194789298701516,1.8259402513504028,46.12874984741211,338.7734606733311,623.7268676757812,0.0,uncertain,68,1.2114284330620533,True,False
B2O3=0.70; BAO=19.42; R2O3=59.05; R2O5=0.65; RO=1.72; SIO2=18.05,18.04673578355062,0.06192492754518617,0.7008106100525026,0.166141727095881,0.00575459454181952,0.0008907626440335821,0.0,0.002909564034730792,0.0015182882761301632,0.009562340906542744,19.417621807889635,0.0010020608805636079,0.01904837447605729,0.010857688783020413,0.012974918895355077,0.0035474902166309453,0.08122395246823344,0.0010616426288899384,0.02357497205407778,1.721387501105067,0.0003409624567110138,59.05327618518697,0.6525970124863137,0.005236831825015689,1.8255211114883423,50.79533004760742,339.4660886530695,635.141845703125,0.0,uncertain,69,1.2020491394519437,True,False
BAO=18.30; R2O3=61.28; RO2=4.60; SIO2=5.57; SRO=3.23; TEO2=0.65; ZRO2=5.59,5.571179256124088,0.07042821699357482,0.13520288864313118,0.02667955648957505,0.004554925455334316,0.006639508947508952,0.0,0.0176906843955146,0.02227775314626677,3.228651435675277,18.29506224599269,0.0051386978941696405,0.011997526316928603,0.08050074642919028,5.593970123801033,0.04783708186576179,0.6482780041556853,9.395948335127888e-05,0.022071332874812666,0.1436384227778946,4.968435921692896e-05,61.27907723768003,0.18937128087861949,4.599609429620345,1.8244682550430298,54.484413146972656,187.65711669235594,568.9246215820312,0.0,uncertain,70,2.4059896538385015,True,False
B2O3=0.74; BAO=17.43; R2O3=55.68; RO=2.60; SIO2=18.04; ZRO2=4.20,18.04410162379876,0.08445034808096566,0.7434545385284785,0.2619748849964825,0.0037880280836293154,0.016956058494643,0.0,0.005655955217847918,0.016109095819129882,0.1684590235751592,17.432750570323442,0.0407364907680066,0.014226595480329837,0.044789273622560716,4.197316143093708,0.20418670890549073,0.0993931822173516,0.004483878204643992,0.0936207948108735,2.5966534862622046,0.00012964040891144232,55.679121437948844,0.06011808281857285,0.18752415853997323,1.8126413822174072,48.90369415283203,139.65244500693638,672.750732421875,0.0,uncertain,71,1.7572819696466546,True,False
B2O3=0.75; BAO=19.26; R2O3=58.12; RO=1.75; SIO2=19.30,19.297638381408785,0.06360849998652561,0.7540427122488677,0.1396087538982406,0.005911046509803176,0.0008007608864607279,0.0,0.0030223386322433252,0.0014822736926876335,0.0078987544028269,19.258542116246115,0.0010165181258008644,0.019566248611587005,0.00205870728545556,0.013327672087757193,0.0037619152123323125,0.08342052456463821,0.0010905058402557659,0.028724018795039795,1.7483215316929872,0.00035023231003835417,58.12139504137603,0.4391253519276832,0.005286094257830359,1.8076097965240479,49.42313766479492,331.52535471794505,639.59033203125,0.0,uncertain,72,1.1955844258635508,True,False
B2O3=0.75; BAO=19.27; CAO=1.10; R2O3=56.79; R2O5=0.61; RO=1.75; SIO2=19.25,19.248742037533408,0.06361539816739269,0.7541244862729636,1.102764639057332,0.0059116875478397125,0.2330418706104953,0.0,0.0030298103428092506,0.0014824344415188251,0.007899611002754693,19.266235206241443,0.001016628364619386,0.019568370521738033,0.010709606227617512,0.0007323486049610483,0.021451538629135625,0.08342957130943797,0.0010906241028546997,0.028755974453773828,1.7479453643315288,0.00035025400520376096,56.78999784352757,0.6067210114448309,0.0013836832587551602,1.8031648397445679,48.97749328613281,222.92480426043275,642.6976318359375,0.0,uncertain,73,1.210815409987559,True,False
BAO=17.51; GEO2=2.76; NA2O=0.53; R2O3=54.52; RO2=1.92; SIO2=16.39; TIO2=0.65; ZRO2=4.80,16.388186153616292,0.05522470477735261,0.012966298447151291,0.09041316273703423,0.004501457700833116,0.5273163318035783,0.0,0.045493398609251466,0.04065007723985241,0.010445872774282706,17.511267300796177,0.0010216865606989145,0.01796456529812971,2.7596238218094165,4.799324011113947,0.6527658364415051,0.07310072581962006,0.0002047430876251517,0.43908458729344113,0.05529547773111353,0.00044027276665169944,54.51812268480059,0.07291633907421778,1.923670489701247,1.8008664846420288,45.77971267700195,56.22940409761684,638.0875244140625,0.0,uncertain,74,2.030843874311429,True,False
B2O3=0.58; BAO=19.90; K2O=1.24; P2O5=0.51; R2O3=56.49; RO2=3.97; SIO2=16.59,16.58841245502894,0.06411444327103392,0.5779526540366134,0.05520482597857541,1.2389774835159266,0.02795910013269361,0.0,0.042296938610655775,0.0039517374628835564,0.03655913071524746,19.901696773007522,0.02600130552383088,0.5129260450233067,0.07009908831267816,0.013101199449124117,0.007498348659009894,0.08335592233682214,0.1842802981967024,0.043208470785597655,0.05863869089690197,1.5626495464281184e-05,56.49157438583094,0.005426542869840472,3.9667485338596946,1.791947603225708,53.378116607666016,167.55694702591592,608.8629150390625,0.0,uncertain,75,1.3836697636445754,True,False
B2O3=0.73; BAO=19.70; R2O3=60.14; SIO2=17.92; WO3=0.57,17.924274151046234,0.06809629140507463,0.732570934105214,0.012516995393100982,0.002476537523950094,0.008492891159418257,0.0,0.004921437125724795,0.017347809256001538,0.04705818319675946,19.698263841464065,0.006665918172560805,0.28063772605526355,0.03689182008797859,0.004905245958386561,0.22049658577271009,0.08194962754516541,0.0003222937979241983,0.5707700029097548,0.023199439311585086,3.6929389194188087e-06,60.1434713150616,0.008684079935471796,0.1059831807771381,1.7917064428329468,53.4006462097168,787.3503471366246,591.6217651367188,0.0,uncertain,76,1.3157487889836719,True,False
B2O3=0.73; BAO=19.73; R2O3=60.29; SIO2=17.97,17.967246007679158,0.0628104094444218,0.7343983965209591,0.18446925342389617,0.0024824748028897284,0.008367683339062782,0.0,0.003324814132827376,0.01633019941223728,0.04717100101491468,19.72960857409916,0.006681899119829532,0.29461244168367096,0.03698026495276859,0.004928432346369447,0.023889051936439153,0.08214609450479328,0.0003230664687035767,0.47324759856133164,0.023255057908559265,3.701792412757626e-06,60.28765995025979,0.008058916614658199,0.0020047099811519088,1.7915595769882202,52.16093063354492,787.0913405616693,608.9212036132812,0.0,uncertain,77,1.3139068105206102,True,False
P2O5=0.82; R2O3=64.29; SIO2=34.10,34.100450475886035,0.06197963367557807,0.0012063977868039316,0.016506420267587744,0.0017819836773015035,0.002786764465808344,0.0,0.006131114731978442,0.0016012388569556259,0.01687427234752791,0.2905525772896517,0.02958923836783188,0.8239894794150259,0.026179879777828458,0.018839692689558634,0.2265311980330211,0.007518395645687498,0.0003874320170949498,0.00022021078010568158,0.07489668329648677,0.0018024531783623324,64.28818781466366,0.0017809390169403684,0.0002057041331847686,1.7874152660369873,42.865455627441406,6.053681010729077,668.9083251953125,0.0,uncertain,78,0.12781257339260277,True,False
B2O3=0.64; BAO=20.06; R2O3=59.46; SIO2=18.25; WO3=0.58,18.25181242705095,0.06934064538566978,0.6356992725618017,0.012745724046616695,0.0025513860536009194,0.009691990633118491,0.0,0.15511225160210645,0.002533692880716127,0.0851674256093666,20.058219024282035,0.03888528710798173,0.28576594470442207,0.03760351210961727,0.12370598664754517,0.009023300455959839,0.0924547509691475,9.797448669133723e-06,0.5811999383801045,0.07881558565038566,4.520540350101546e-05,59.45975562833149,0.0043834350505619814,0.0054777876346335155,1.7870231866836548,52.46394729614258,366.1121089340874,615.0982055664062,0.0,uncertain,79,1.3105338715500523,True,False
B2O3=0.80; BAO=18.59; R2O3=60.50; SIO2=18.53,18.528015167809762,0.060886744659265676,0.7968632187466329,0.16743612214084058,0.00018684279572618993,0.006997859300591608,0.0,0.005040503414258265,0.004959666046800027,0.11016354736150277,18.59203098185109,0.0355637007617358,0.2708711434510549,0.07183403446476402,0.007395289667344205,0.1664357363839973,0.0818304565230561,0.18721652071692588,0.36227485610288646,0.030847083634636084,6.601626478133175e-05,60.501690583827504,0.007816492664007038,0.003577431410838767,1.7811756134033203,53.225433349609375,698.4097377303038,605.2276000976562,0.0,uncertain,80,1.3192984181927567,True,False
B2O3=0.81; BAO=19.96; P2O5=0.54; R2O3=60.10; SIO2=17.68,17.677904047767843,0.0711800347036224,0.8060703481723929,0.05851692120293925,0.0008196782056806956,0.029636547717854803,0.0,0.05680355930945479,0.005184514421425683,0.035079642449452476,19.961191887877295,0.00994285689902958,0.5436998021008645,0.06694241328650004,0.1126157632205792,0.00794822318254811,0.08210170847487061,0.18780501386925552,0.12243809897444721,0.03671659264267293,0.0005151485765041339,60.10128923124615,0.02150289852147819,0.004095067177154443,1.7732062339782715,52.88120651245117,550.8743817685381,610.0401000976562,0.0,uncertain,81,1.3131988786252402,True,False
B2O3=0.63; R2O3=61.13; R2O5=1.43; RO2=1.95; SIO2=33.09,33.0882654620767,0.14160038108064735,0.6322803130044582,0.006385040739201247,0.00010166019160867935,0.013716819310899303,0.0,0.021063699506688825,0.013086885849347165,0.32648019183975474,0.4323049291890572,2.57713534372766e-05,0.0033773989385918243,0.2992546455448596,0.07091494016664004,0.04246417127770395,0.0269840148202209,0.3612884370835204,0.0049973765534950445,0.0076746966668933365,4.242097999657762e-06,61.13432864468903,1.425456777175385,1.9479435008438624,1.771347999572754,48.0986328125,17.346962290600015,624.4252319335938,0.0,uncertain,82,0.2735029006107555,True,False
